city,timestamp,temperature,season
New York,2010-12-03,-3.5477497875867794,winter
New York,2010-12-04,5.408502977605895,winter
New York,2010-12-05,-2.7905521681169128,winter
New York,2010-12-06,-0.5956184762491061,winter
New York,2010-12-07,-4.896257361571116,winter
New York,2010-12-08,-1.528359181712645,winter
New York,2010-12-09,4.207827329344592,winter
New York,2010-12-10,6.14548787415882,winter
New York,2010-12-11,0.12883155362070886,winter
New York,2010-12-12,5.28820180577637,winter
New York,2010-12-13,4.559862304462641,winter
New York,2010-12-14,-2.759061430415028,winter
New York,2010-12-15,-4.712163583992445,winter
New York,2010-12-16,-6.941166399885844,winter
New York,2010-12-17,0.37341187762714945,winter
New York,2010-12-18,5.767718300447018,winter
New York,2010-12-19,5.903918293811692,winter
New York,2010-12-20,5.846979173141587,winter
New York,2010-12-21,-11.813318377072381,winter
New York,2010-12-22,5.017397971428121,winter
New York,2010-12-23,1.2250148172415436,winter
New York,2010-12-24,-3.1156741322444272,winter
New York,2010-12-25,10.379361555932329,winter
New York,2010-12-26,-0.9731220790792405,winter
New York,2010-12-27,-0.36657611303646304,winter
New York,2010-12-28,-2.0642954510945337,winter
New York,2010-12-29,-3.4135167105997217,winter
New York,2010-12-30,3.286149904656632,winter
New York,2010-12-31,-2.5045729222105266,winter
New York,2011-01-01,-0.3639135784903915,winter
New York,2011-01-02,6.5368673562385275,winter
New York,2011-01-03,-3.3735344108328587,winter
New York,2011-01-04,-2.742870284561612,winter
New York,2011-01-05,14.964691282353268,winter
New York,2011-01-06,2.6879193211148684,winter
New York,2011-01-07,-1.3046650848856156,winter
New York,2011-01-08,-9.656238982814502,winter
New York,2011-01-09,-3.692281778078019,winter
New York,2011-01-10,0.1232563642412168,winter
New York,2011-01-11,-7.983601887640864,winter
New York,2011-01-12,-4.948010593552864,winter
New York,2011-01-13,-4.0115858035488134,winter
New York,2011-01-14,0.4673563109943054,winter
New York,2011-01-15,-3.9711381251785918,winter
New York,2011-01-16,-3.4251845363255686,winter
New York,2011-01-17,-1.107294320255311,winter
New York,2011-01-18,0.5669860900603484,winter
New York,2011-01-19,-5.299145355642503,winter
New York,2011-01-20,6.564771420321654,winter
New York,2011-01-21,1.3311733022567982,winter
New York,2011-01-22,1.4062322105358585,winter
New York,2011-01-23,-1.0425028808841637,winter
New York,2011-01-24,-2.775545722478314,winter
New York,2011-01-25,14.050835698777728,winter
New York,2011-01-26,-0.814296376803362,winter
New York,2011-01-27,-1.7520275061866142,winter
New York,2011-01-28,-1.228812294306623,winter
New York,2011-01-29,0.14095273608162032,winter
New York,2011-01-30,0.19364128253432797,winter
New York,2011-01-31,-2.9009732571540505,winter
New York,2011-02-01,-5.6757728969132115,winter
New York,2011-02-02,2.3962684754181143,winter
New York,2011-02-03,2.8991310925187292,winter
New York,2011-02-04,-1.1550550394314327,winter
New York,2011-02-05,-2.6346754080307386,winter
New York,2011-02-06,5.171388820383832,winter
New York,2011-02-07,-3.287435094998155,winter
New York,2011-02-08,-2.3609745227392613,winter
New York,2011-02-09,6.643906272617891,winter
New York,2011-02-10,3.5083994415263575,winter
New York,2011-02-11,-4.115530395041936,winter
New York,2011-02-12,3.695465189485554,winter
New York,2011-02-13,1.7222253419795357,winter
New York,2011-02-14,-3.14629477328858,winter
New York,2011-02-15,6.086162268693397,winter
New York,2011-02-16,-3.861134253574608,winter
New York,2011-02-17,3.595006585015864,winter
New York,2011-02-18,-11.64220651053383,winter
New York,2011-02-19,6.886835060662639,winter
New York,2011-02-20,0.041765477016255555,winter
New York,2011-02-21,5.897963096897671,winter
New York,2011-02-22,2.544629712469586,winter
New York,2011-02-23,-1.1081741534713438,winter
New York,2011-02-24,4.153076204991713,winter
New York,2011-02-25,1.8140603210727193,winter
New York,2011-02-26,-2.8736846442768105,winter
New York,2011-02-27,-1.1394294574649604,winter
New York,2011-02-28,0.6575231675619406,winter
New York,2011-03-01,9.66745168281875,spring
New York,2011-03-02,14.96159268004396,spring
New York,2011-03-03,8.042942341125926,spring
New York,2011-03-04,14.220999637129427,spring
New York,2011-03-05,17.040314132328035,spring
New York,2011-03-06,9.434238779750968,spring
New York,2011-03-07,3.227585416598677,spring
New York,2011-03-08,10.512526380373021,spring
New York,2011-03-09,5.42749652226724,spring
New York,2011-03-10,10.346641916909563,spring
New York,2011-03-11,7.937618424145395,spring
New York,2011-03-12,4.571797913281893,spring
New York,2011-03-13,10.754124099511685,spring
New York,2011-03-14,9.82575750685342,spring
New York,2011-03-15,5.811941530259683,spring
New York,2011-03-16,17.817681522474,spring
New York,2011-03-17,13.307837207511568,spring
New York,2011-03-18,11.839110087589503,spring
New York,2011-03-19,11.03688250451732,spring
New York,2011-03-20,17.424317556365764,spring
New York,2011-03-21,6.388977737327497,spring
New York,2011-03-22,10.082880715469281,spring
New York,2011-03-23,22.706022784547976,spring
New York,2011-03-24,13.396056878123222,spring
New York,2011-03-25,7.51854617110676,spring
New York,2011-03-26,15.719350352509672,spring
New York,2011-03-27,7.556593749626886,spring
New York,2011-03-28,20.544901941583245,spring
New York,2011-03-29,22.949526556061183,spring
New York,2011-03-30,5.08349722970695,spring
New York,2011-03-31,6.4702805037069115,spring
New York,2011-04-01,9.037688598014197,spring
New York,2011-04-02,14.570948561101279,spring
New York,2011-04-03,13.703657606081617,spring
New York,2011-04-04,3.399511579305946,spring
New York,2011-04-05,11.335112996321271,spring
New York,2011-04-06,2.887897633190688,spring
New York,2011-04-07,6.6412955962518465,spring
New York,2011-04-08,5.641212676688322,spring
New York,2011-04-09,13.827691314889714,spring
New York,2011-04-10,6.345441506086324,spring
New York,2011-04-11,14.033394665262492,spring
New York,2011-04-12,9.521318410116265,spring
New York,2011-04-13,11.7120028086044,spring
New York,2011-04-14,7.073982639877874,spring
New York,2011-04-15,16.093432926286617,spring
New York,2011-04-16,0.7882517793990029,spring
New York,2011-04-17,11.27342058113246,spring
New York,2011-04-18,13.503100494071777,spring
New York,2011-04-19,12.52138131915701,spring
New York,2011-04-20,14.933708077717368,spring
New York,2011-04-21,4.399058037935912,spring
New York,2011-04-22,5.611950747169616,spring
New York,2011-04-23,11.664739711044547,spring
New York,2011-04-24,7.727439566385581,spring
New York,2011-04-25,6.8507218555018135,spring
New York,2011-04-26,8.657179737954767,spring
New York,2011-04-27,19.87691751612325,spring
New York,2011-04-28,16.80926683716027,spring
New York,2011-04-29,11.851259473416123,spring
New York,2011-04-30,10.123432683720882,spring
New York,2011-05-01,17.374571653651564,spring
New York,2011-05-02,1.7968133512053672,spring
New York,2011-05-03,12.65259869915187,spring
New York,2011-05-04,15.690192349228766,spring
New York,2011-05-05,8.122931458900993,spring
New York,2011-05-06,6.605176207346113,spring
New York,2011-05-07,10.378123440459717,spring
New York,2011-05-08,11.77293623741095,spring
New York,2011-05-09,4.798784672869357,spring
New York,2011-05-10,3.52184826462302,spring
New York,2011-05-11,18.27201278094607,spring
New York,2011-05-12,13.978833257348164,spring
New York,2011-05-13,15.013374166266836,spring
New York,2011-05-14,10.406106426861715,spring
New York,2011-05-15,6.92967082803684,spring
New York,2011-05-16,14.819835908260444,spring
New York,2011-05-17,9.879096570387304,spring
New York,2011-05-18,8.402136836154387,spring
New York,2011-05-19,16.35387213811148,spring
New York,2011-05-20,10.690537534731837,spring
New York,2011-05-21,7.6726649239755496,spring
New York,2011-05-22,16.225501530352766,spring
New York,2011-05-23,8.646799495360797,spring
New York,2011-05-24,3.244732359411282,spring
New York,2011-05-25,8.933135841436297,spring
New York,2011-05-26,6.319858212021128,spring
New York,2011-05-27,8.480852950228165,spring
New York,2011-05-28,9.202354448901621,spring
New York,2011-05-29,7.320796239745574,spring
New York,2011-05-30,8.579512307807244,spring
New York,2011-05-31,5.637902220358359,spring
New York,2011-06-01,17.713937931689827,summer
New York,2011-06-02,26.923938992474557,summer
New York,2011-06-03,26.35324257598436,summer
New York,2011-06-04,22.382778536219462,summer
New York,2011-06-05,29.995137949715172,summer
New York,2011-06-06,25.741931591366257,summer
New York,2011-06-07,29.20380746180046,summer
New York,2011-06-08,39.21401687581574,summer
New York,2011-06-09,31.18829897172989,summer
New York,2011-06-10,14.852155559086118,summer
New York,2011-06-11,29.9683578333895,summer
New York,2011-06-12,18.126305612347952,summer
New York,2011-06-13,26.484194269403392,summer
New York,2011-06-14,25.970809770825674,summer
New York,2011-06-15,17.918525820257273,summer
New York,2011-06-16,22.4677924621653,summer
New York,2011-06-17,30.818479975131844,summer
New York,2011-06-18,27.518381677237933,summer
New York,2011-06-19,29.525153774711114,summer
New York,2011-06-20,22.307075372173273,summer
New York,2011-06-21,27.430352593062345,summer
New York,2011-06-22,26.184473639746795,summer
New York,2011-06-23,31.714672271628643,summer
New York,2011-06-24,23.965777557954876,summer
New York,2011-06-25,25.267980953234673,summer
New York,2011-06-26,33.554685381043825,summer
New York,2011-06-27,15.115976238850665,summer
New York,2011-06-28,21.94163515479407,summer
New York,2011-06-29,20.790163474573212,summer
New York,2011-06-30,26.914734496482165,summer
New York,2011-07-01,24.28168582996338,summer
New York,2011-07-02,25.44382596184001,summer
New York,2011-07-03,19.063661754418955,summer
New York,2011-07-04,19.2375833887348,summer
New York,2011-07-05,20.06317878137632,summer
New York,2011-07-06,36.33566302473757,summer
New York,2011-07-07,20.511671934224356,summer
New York,2011-07-08,28.303202869944297,summer
New York,2011-07-09,22.130450891112236,summer
New York,2011-07-10,30.877169183282533,summer
New York,2011-07-11,20.86340237030607,summer
New York,2011-07-12,21.5299140794868,summer
New York,2011-07-13,33.477691408997,summer
New York,2011-07-14,16.919843065727708,summer
New York,2011-07-15,30.273506995022604,summer
New York,2011-07-16,23.2574485803715,summer
New York,2011-07-17,19.119437603016323,summer
New York,2011-07-18,26.304778644864577,summer
New York,2011-07-19,25.26821426880964,summer
New York,2011-07-20,25.227498813933337,summer
New York,2011-07-21,29.60558187488958,summer
New York,2011-07-22,35.058699447553906,summer
New York,2011-07-23,23.655484494361946,summer
New York,2011-07-24,20.30373180689765,summer
New York,2011-07-25,25.2914988129668,summer
New York,2011-07-26,17.699192765895695,summer
New York,2011-07-27,21.743546485404686,summer
New York,2011-07-28,35.02285498514243,summer
New York,2011-07-29,21.937485525680874,summer
New York,2011-07-30,29.023181248107818,summer
New York,2011-07-31,28.70580258472895,summer
New York,2011-08-01,32.432759655185876,summer
New York,2011-08-02,27.437494480636055,summer
New York,2011-08-03,27.514020185424684,summer
New York,2011-08-04,24.616628359307782,summer
New York,2011-08-05,29.319383020702507,summer
New York,2011-08-06,40.25589716759467,summer
New York,2011-08-07,34.699217252974066,summer
New York,2011-08-08,30.965943779288096,summer
New York,2011-08-09,26.60389221164757,summer
New York,2011-08-10,27.82675339695659,summer
New York,2011-08-11,18.647130554134783,summer
New York,2011-08-12,21.491626199570327,summer
New York,2011-08-13,33.77113717478359,summer
New York,2011-08-14,25.947981754459914,summer
New York,2011-08-15,23.262140914675275,summer
New York,2011-08-16,30.228981384872775,summer
New York,2011-08-17,10.421050621913963,summer
New York,2011-08-18,26.621987058924006,summer
New York,2011-08-19,24.246574348011713,summer
New York,2011-08-20,28.74229308045139,summer
New York,2011-08-21,27.150042444577625,summer
New York,2011-08-22,34.92197094290512,summer
New York,2011-08-23,23.30972939985725,summer
New York,2011-08-24,17.370842586552328,summer
New York,2011-08-25,26.09117493561814,summer
New York,2011-08-26,25.111939468419006,summer
New York,2011-08-27,19.250900175828257,summer
New York,2011-08-28,28.48300404322679,summer
New York,2011-08-29,21.37113329158356,summer
New York,2011-08-30,18.001665121277824,summer
New York,2011-08-31,31.649941778444237,summer
New York,2011-09-01,19.72232411774827,autumn
New York,2011-09-02,16.113477896302406,autumn
New York,2011-09-03,25.995906181832435,autumn
New York,2011-09-04,18.999875547239697,autumn
New York,2011-09-05,9.622191402381596,autumn
New York,2011-09-06,20.318111452656453,autumn
New York,2011-09-07,7.361170563111541,autumn
New York,2011-09-08,16.079353376290626,autumn
New York,2011-09-09,21.536979599433526,autumn
New York,2011-09-10,22.21973318720633,autumn
New York,2011-09-11,5.506850561023146,autumn
New York,2011-09-12,19.22459169976254,autumn
New York,2011-09-13,13.167387453349903,autumn
New York,2011-09-14,24.512706855723227,autumn
New York,2011-09-15,23.898425954127077,autumn
New York,2011-09-16,19.380877717120228,autumn
New York,2011-09-17,11.654599374734524,autumn
New York,2011-09-18,13.913055585732332,autumn
New York,2011-09-19,14.884500953756666,autumn
New York,2011-09-20,16.908893913053863,autumn
New York,2011-09-21,14.825893835995107,autumn
New York,2011-09-22,12.880779031854555,autumn
New York,2011-09-23,16.618415151038032,autumn
New York,2011-09-24,8.934681588200485,autumn
New York,2011-09-25,16.972969195012258,autumn
New York,2011-09-26,11.379663606892771,autumn
New York,2011-09-27,10.027314634292896,autumn
New York,2011-09-28,7.001852608896324,autumn
New York,2011-09-29,10.411015139316595,autumn
New York,2011-09-30,11.819922420212484,autumn
New York,2011-10-01,12.156902425940332,autumn
New York,2011-10-02,18.266318169292543,autumn
New York,2011-10-03,16.541383521283077,autumn
New York,2011-10-04,9.377495318500092,autumn
New York,2011-10-05,12.20511855712904,autumn
New York,2011-10-06,7.434791061985928,autumn
New York,2011-10-07,19.60942218935011,autumn
New York,2011-10-08,20.046963541621466,autumn
New York,2011-10-09,5.639017131651634,autumn
New York,2011-10-10,11.755709817104634,autumn
New York,2011-10-11,14.951292680064846,autumn
New York,2011-10-12,14.85966647793401,autumn
New York,2011-10-13,14.480365335895018,autumn
